Date Sample Collected,Time Sample Collected,Temperature,Dissolved Oxygen,pH,E.Cond.,Secchi Depth,Salinity (Field),E. coli,Thermotolerant coliforms,Intestinal enterococci,Chlorophyll a,Chloro-a Phenophytin ratio,BOD5,Suspended Solids,Organic Carbon - Total,Ammonia as N,Nitrate + Nitrite as N,Phosphate as P,Total Nitrogen as N,Total Phosphorus as P,TKN as N (TN-NOX)
2022-12-16T00:00:00,11:10:00,28.6,5.1,7.3,18100,1.6,10.7,13,23,<1,12,1.1,<3,7,4.3,0.01,<0.005,<0.005,0.36,0.03,0.36
2023-01-31T00:00:00,08:13:00,31.2,5,7.5,42100,0.9,27,1,1,<1,9.8,1.1,3,17,2.8,<0.005,<0.005,0.022,0.37,0.06,0.37
2023-01-31T00:00:00,09:07:00,31.4,5,7.5,41400,1,26.5,10,10,<1,8,1.1,<3,14,3.5,<0.005,<0.005,0.041,0.4,0.08,0.4
2023-01-31T00:00:00,09:34:00,31.4,5.4,7.5,36100,1,22.8,36,36,<1,8.9,1.1,<3,26,3.5,<0.005,<0.005,0.046,0.41,0.09,0.41
2023-01-31T00:00:00,10:02:00,31.6,4.3,7.4,35700,1,22.4,70,70,<1,8.9,1.1,<3,18,4.1,<0.005,<0.005,0.089,0.5,0.14,0.5
2023-01-31T00:00:00,10:24:00,31.5,6.9,7.4,36700,1.1,23.2,50,50,<1,11,1.1,<3,22,3.1,<0.005,<0.005,0.026,0.4,0.06,0.4
2023-01-31T00:00:00,10:43:00,31.6,4.3,7.3,33900,1.1,21.2,50,50,<1,9.8,1.1,<3,27,3,<0.005,<0.005,0.02,0.39,0.06,0.39
2023-01-31T00:00:00,11:13:00,31.8,7.4,7.3,28400,1.2,17.4,64,64,<1,9.8,1.1,<3,22,3.5,<0.005,<0.005,0.012,0.4,0.05,0.4
2023-01-31T00:00:00,11:39:00,31.8,4.7,7.3,23500,1,14.2,120,120,<1,9.8,1.1,<3,12,3.1,<0.005,<0.005,0.006,0.41,0.05,0.41
2023-02-16T00:00:00,08:03:00,28.7,4.9,7.6,41900,0.9,26.9,11,30,6 EST,8.9,1.1,<3,32,2.7,<0.005,<0.005,0.028,0.39,0.07,0.39
2023-02-16T00:00:00,08:44:00,28.6,7,7.6,42100,1.1,27,17,43,5 EST,8,1.1,<3,17,2.6,<0.005,<0.005,0.044,0.41,0.08,0.41
2023-02-16T00:00:00,09:11:00,29,5.7,7.5,37500,1,23.8,30,60,6 EST,8,1.1,<3,16,3.1,<0.005,<0.005,0.065,0.44,0.11,0.44
2023-02-16T00:00:00,09:38:00,29.2,4.8,7.5,38400,1,24.4,49,76,8 EST,8.9,1.1,<3,21,3.4,<0.005,<0.005,0.059,0.47,0.11,0.47
2023-02-16T00:00:00,10:02:00,29.4,6.9,7.5,37900,1.1,24,49,69,6 EST,12,1.1,<3,25,2.9,<0.005,<0.005,0.045,0.43,0.09,0.43
2023-02-16T00:00:00,10:22:00,29.5,4.2,7.4,35800,1,22.6,40,53,2 EST,11,1.1,<3,33,3.3,<0.005,<0.005,0.033,0.4,0.08,0.4
2023-02-16T00:00:00,10:49:00,29.6,4.3,7.4,31100,0.9,19.3,90,160,4 EST,13,1.2,<3,29,3.5,<0.005,<0.005,0.017,0.4,0.06,0.4
2023-02-16T00:00:00,11:10:00,29.4,4.7,7.3,25700,1,15.7,240,680,7 EST,16,1.2,<3,17,3.6,<0.005,<0.005,0.006,0.4,0.05,0.4
2023-03-08T00:00:00,08:25:00,28.4,5.5,7.7,44400,1,28.6,2 EST,2 EST,3 EST,8,1.1,<3,40,3.1,0.006,<0.005,0.028,0.34,0.07,0.34
2023-03-08T00:00:00,09:09:00,28.5,5.5,7.7,43400,1,28,1 EST,2 EST,1 EST,9.8,1.1,<3,16,3.1,0.006,<0.005,0.029,0.34,0.07,0.34
2023-03-08T00:00:00,09:40:00,28.6,4.9,7.7,43900,0.9,28.3,2 EST,7 EST,5 EST,12,1.2,<3,45,3.1,0.005,<0.005,0.031,0.38,0.08,0.38
2023-03-08T00:00:00,10:17:00,28.8,5,7.6,42600,1,27.4,4 EST,5 EST,1 EST,12,1.1,<3,25,3.5,0.005,<0.005,0.03,0.39,0.08,0.39
2023-03-08T00:00:00,10:47:00,29,5.3,7.6,42100,1,27,7 EST,11 EST,4 EST,12,1.1,<3,31,3.6,0.006,<0.005,0.043,0.38,0.09,0.38
2023-03-08T00:00:00,11:20:00,29.1,5.7,7.6,42000,1,27,15,27,22,12,1.1,<3,24,3.4,0.005,<0.005,0.037,0.38,0.09,0.38
2023-03-08T00:00:00,11:46:00,29.2,5.6,7.5,38300,1.1,24.3,15,17,9 EST,15,1.2,<3,12,3.9,0.005,<0.005,0.037,0.4,0.09,0.4
2023-03-08T00:00:00,12:13:00,29.1,5.3,7.3,35000,1.1,22,55,95,15,15,1.2,<3,17,3.6,0.005,<0.005,0.026,0.38,0.07,0.38
2023-04-19T00:00:00,09:18:00,24.6,7.4,7.7,48700,1.3,31.8,1 EST,2 EST,1 EST,4.4,1.1,<3,25,2.1,0.1,<0.005,0.025,0.31,0.06,0.31
2023-04-19T00:00:00,10:07:00,25.1,6,7.7,46700,1.3,30.3,5 EST,6 EST,1 EST,8.9,1.1,<3,18,2.2,0.072,<0.005,0.028,0.34,0.07,0.34
2023-04-19T00:00:00,10:39:00,25.5,6.2,7.7,43400,1.3,27.9,69,75,<1,13,1.1,<3,13,2.9,0.022,<0.005,0.03,0.4,0.08,0.4
2023-04-19T00:00:00,11:16:00,25.5,5.8,7.6,42300,1.3,27.2,10,16,5 EST,12,1.1,<3,21,2.9,0.006,0.016,0.034,0.43,0.08,0.42
2023-04-19T00:00:00,11:42:00,25.5,5.8,7.6,41500,1.2,26.6,14,19,1 EST,12,1.1,<3,19,2.6,0.005,0.021,0.035,0.43,0.08,0.41
2023-04-19T00:00:00,12:05:00,25.6,7.4,7.5,39700,1.2,25.3,8 EST,14 EST,2 EST,12,1.1,<3,39,2.8,0.011,0.037,0.038,0.44,0.08,0.41
2023-04-19T00:00:00,12:40:00,25.6,5,7.4,35900,1.3,22.6,15,23,2 EST,9.8,1.1,<3,19,2.6,0.021,0.039,0.031,0.41,0.07,0.37
2023-04-19T00:00:00,13:14:00,25.7,6.4,7.3,33200,1.2,20.7,31,46,11 EST,11,1.1,<3,13,2.4,0.022,0.036,0.021,0.38,0.06,0.35
2023-05-10T00:00:00,08:37:00,18.9,6.4,7.7,44300,0.9,28.5,7 EST,7 EST,2 EST,4,1,<3,26,6.2,0.005,<0.005,0.022,0.39,0.07,0.39
2023-05-10T00:00:00,09:29:00,19.1,9,7.7,42900,0.9,27.5,5 EST,5 EST,5 EST,<1,1,<3,39,<5.0,0.005,<0.005,0.024,0.43,0.08,0.43
2023-05-10T00:00:00,09:57:00,19.5,6.6,7.7,43400,1,27.8,6 EST,9 EST,2 EST,2.7,1,3,36,5,0.005,<0.005,0.025,0.42,0.08,0.42
2023-05-10T00:00:00,10:26:00,19.9,5.9,7.6,41400,1,26.4,14,16,4 EST,4,1,<3,40,<5.0,0.005,<0.005,0.029,0.43,0.07,0.43
2023-05-10T00:00:00,10:54:00,20.3,8.6,7.6,39200,1,24.9,9 EST,9 EST,2 EST,5.3,1.1,<3,49,5.6,0.005,0.005,0.034,0.44,0.08,0.44
2023-05-10T00:00:00,11:12:00,20.4,8.6,7.5,37800,1,23.9,5 EST,7 EST,5 EST,4,1.2,<3,34,<5.0,0.009,0.014,0.041,0.47,0.09,0.46
2023-05-10T00:00:00,11:42:00,19.7,8.7,7.4,38200,1.1,24.2,15,17,3 EST,1.3,1,<3,36,<5.0,0.027,0.024,0.025,0.41,0.07,0.39
2023-05-10T00:00:00,12:11:00,20.2,5.7,7.4,35400,1.3,22.2,15,17,<1,<1,1,<3,25,<5.0,0.028,0.03,0.022,0.4,0.06,0.37
2023-06-21T00:00:00,09:05:00,17.1,8,7.7,44500,1.7,28.6,8 EST,9 EST,2 EST,5.3,1.1,<3,27,20.9,0.01,0.019,0.017,0.3,0.05,0.28
2023-06-21T00:00:00,10:02:00,17.4,7.2,7.7,43900,1.7,28.1,8 EST,9 EST,1 EST,2.7,1,<3,25,13.3,0.007,0.02,0.015,0.33,0.05,0.31
2023-06-21T00:00:00,10:41:00,17.7,7.3,7.7,42700,1.6,27.3,5 EST,7 EST,1 EST,2.7,1,<3,46,12.9,0.008,0.036,0.016,0.4,0.05,0.36
2023-06-21T00:00:00,11:16:00,18,7,7.6,41800,1.6,26.6,9,10,<1,2.7,1,<3,11,11.9,0.014,0.042,0.018,0.39,0.05,0.35
2023-06-21T00:00:00,11:46:00,18.1,6.2,7.5,39800,1.6,25.3,14,24,2 EST,2.7,1,<3,18,10.4,0.027,0.056,0.02,0.42,0.05,0.37
2023-06-21T00:00:00,12:06:00,18.5,6.3,7.5,39000,1.7,24.7,6 EST,14 EST,3 EST,<1,1,<3,30,9.6,0.037,0.073,0.024,0.44,0.06,0.37
2023-06-21T00:00:00,12:38:00,18.1,6.1,7.4,36800,1.8,23.2,14,16,4 EST,1.3,1,<3,30,8.6,0.062,0.071,0.023,0.37,0.04,0.3
2023-06-21T00:00:00,13:04:00,17.9,6,7.3,34600,1.6,21.7,29,31,9 EST,<1,1,<3,22,8,0.054,0.071,0.021,0.35,0.04,0.28
2023-07-05T00:00:00,08:09:00,17.2,6.4,7.5,44900,1.5,28.8,72,88,48,<1,1,<3,27,7.7,0.056,0.045,0.022,0.39,0.05,0.34
2023-07-05T00:00:00,08:55:00,17.3,6.3,7.5,47000,1.5,30.4,74,82,33,<1,1,<3,29,3.7,0.066,0.046,0.023,0.38,0.05,0.34
2023-07-05T00:00:00,09:34:00,17.8,6.5,7.4,40700,1.4,25.9,140,220,71,1.3,1.1,<3,25,4.4,0.11,0.067,0.027,0.48,0.06,0.41
2023-07-05T00:00:00,10:08:00,17.8,6.2,7.4,41000,1.3,26.1,170,210,47,2.7,1,<3,33,1.7,0.11,0.065,0.027,0.49,0.06,0.42
2023-07-05T00:00:00,10:44:00,18.3,5.8,7.4,39900,1.4,25.3,86,120,110,<1,1,<3,30,2.5,0.29,0.082,0.031,0.69,0.07,0.6
2023-07-05T00:00:00,11:08:00,18,7.7,7.4,40300,1.3,25.6,190,230,150,2.7,1,<3,26,3.7,0.21,0.075,0.03,0.61,0.06,0.53
2023-07-05T00:00:00,11:45:00,18.5,5.1,7.2,34000,1.4,21.3,310,380,150,1.3,1,<3,38,2.8,0.11,0.077,0.026,0.46,0.05,0.38
2023-07-05T00:00:00,12:21:00,18.3,5.2,7.2,32000,1.4,19.9,540,750,330,<1,1,<3,25,2.9,0.073,0.08,0.02,0.39,0.04,0.31
2023-08-02T00:00:00,08:09:00,19.5,7.2,7.6,47800,1.5,31,14,15,13,<1,1,<3,28,10.6,0.036,0.059,0.02,0.36,0.05,0.3
2023-08-02T00:00:00,09:10:00,19.6,6.7,7.6,48200,1.3,31.3,15,17,13,<1,1,<3,33,5.9,0.04,0.06,0.021,0.37,0.05,0.31
2023-08-02T00:00:00,09:44:00,19.7,6.7,7.6,46200,1.2,29.9,15,18,14,1.3,1,<3,27,7.2,0.04,0.068,0.02,0.4,0.05,0.33
2023-08-02T00:00:00,10:20:00,19.9,6.2,7.6,45400,1.3,29.3,20,21,12 EST,<1,1,<3,27,5.2,0.044,0.081,0.022,0.43,0.05,0.35
2023-08-02T00:00:00,10:54:00,20,6.4,7.5,43200,1.4,27.7,15,16,3 EST,4,1,<3,27,7.6,0.057,0.093,0.028,0.5,0.06,0.41
2023-08-02T00:00:00,11:18:00,20,6.3,7.4,42800,1.3,27.4,10,15,4 EST,4,1,<3,12,10.5,0.064,0.1,0.029,0.49,0.06,0.39
2023-08-02T00:00:00,11:47:00,20,5.4,7.3,38400,1.3,24.3,25,25,2 EST,1.3,1,<3,15,5.2,0.069,0.11,0.025,0.47,0.05,0.36
2023-08-02T00:00:00,12:25:00,20,5.5,7.2,36300,1.5,22.9,36,41,15,1.3,1,<3,16,8.4,0.054,0.096,0.018,0.41,0.04,0.32
2023-09-20T00:00:00,09:21:00,22.3,5.8,7.6,48000,1.6,31.2,1 EST,1 EST,<1,1.3,1,<3,21,12.6,0.046,0.056,0.047,0.42,0.06,0.36
2023-09-20T00:00:00,10:19:00,22.3,5.2,7.6,51400,1.3,33.7,2 EST,2 EST,<1,<1,1,<3,28,9.6,0.044,0.056,0.046,0.44,0.06,0.38
2023-09-20T00:00:00,11:02:00,23,7.7,7.6,46900,1.1,30.5,1 EST,2 EST,<1,2.7,1,<3,26,10.3,0.026,0.065,0.046,0.46,0.07,0.39
2023-09-20T00:00:00,11:36:00,23.4,5.3,7.5,46300,1.2,30.1,2 EST,2 EST,1 EST,2.7,1,<3,20,9.7,0.035,0.073,0.049,0.51,0.07,0.44
2023-09-20T00:00:00,12:14:00,23.9,7.7,7.5,43900,1.1,28.3,2 EST,2 EST,<1,4,1,<3,17,11.1,0.036,0.07,0.064,0.56,0.09,0.49
2023-09-20T00:00:00,13:05:00,23.7,4.7,7.5,45300,1.1,29.3,3 EST,4 EST,1 EST,1.3,1,<3,19,10.3,0.037,0.071,0.053,0.51,0.08,0.44
2023-09-20T00:00:00,13:38:00,23.5,4.9,7.4,44100,1.3,28.4,5 EST,6 EST,1 EST,4,1,<3,30,8.8,0.044,0.08,0.054,0.5,0.07,0.42
2023-09-20T00:00:00,14:04:00,23.8,5.1,7.4,39300,1.4,25,31,32,2 EST,2.7,1,<3,17,9,0.019,0.071,0.038,0.43,0.06,0.36
2023-10-18T00:00:00,08:48:00,24,5.9,7.8,50200,0.9,32.9,5 EST,5 EST,<1,1.3,1,<3,22,4.3,<0.005,0.007,0.029,0.43,0.08,0.43
2023-10-18T00:00:00,09:34:00,24,5.4,7.8,52300,0.9,34.4,3 EST,4 EST,1 EST,1.3,1,<3,23,4.4,0.005,0.012,0.03,0.43,0.09,0.41
2023-10-18T00:00:00,10:10:00,24.1,5.6,7.8,50100,0.8,32.8,2 EST,2 EST,1 EST,2.7,1,<3,19,4.6,<0.005,<0.005,0.029,0.44,0.09,0.44
2023-10-18T00:00:00,10:47:00,24.4,5.6,7.7,49100,0.8,32.1,4 EST,8 EST,<1,6.7,1.1,<3,22,6,<0.005,<0.005,0.03,0.43,0.09,0.43
2023-10-18T00:00:00,11:29:00,24.5,5.8,7.8,48400,0.9,31.6,4 EST,6 EST,2 EST,4,1,<3,19,4.6,<0.005,<0.005,0.032,0.47,0.09,0.47
2023-10-18T00:00:00,11:52:00,24.6,5.6,7.8,47900,0.8,31.2,5 EST,6 EST,<1,5.3,1.1,<3,22,6.8,<0.005,<0.005,0.032,0.48,0.1,0.48
2023-10-18T00:00:00,12:25:00,25,5.2,7.7,46300,0.8,30,5 EST,9 EST,2 EST,12,1.1,<3,18,5.9,<0.005,0.005,0.035,0.53,0.1,0.52
2023-10-18T00:00:00,12:52:00,25.2,5.4,7.6,43200,0.8,27.8,6 EST,7 EST,5 EST,5.3,1.1,<3,16,3.4,0.007,0.055,0.04,0.53,0.09,0.48
2023-11-15T00:00:00,09:03:00,26.3,10.1,7.7,45900,1.7,29.8,4 EST,4 EST,<1,4,1.1,<3,22,12.7,0.016,0.011,0.044,0.37,0.1,0.36
2023-11-15T00:00:00,10:11:00,27.2,6.8,7.7,46000,1.5,29.8,<1,<1,<1,5.3,1,<3,11,10.4,0.009,0.009,0.043,0.38,0.07,0.38
2023-11-15T00:00:00,10:50:00,27.8,7.3,7.7,43900,1.3,28.3,<1,2 EST,<1,8,1.1,<3,8,10.1,0.009,0.012,0.048,0.4,0.08,0.39
2023-11-15T00:00:00,11:17:00,27.6,6.4,7.6,43000,1.2,27.7,9,9,<1,8,1.1,<3,24,11.7,<0.005,0.005,0.047,0.44,0.09,0.43
2023-11-15T00:00:00,11:53:00,27.6,6.4,7.7,45300,1.5,29.3,3 EST,3 EST,1 EST,11,1.1,<3,20,10.7,<0.005,<0.005,0.053,0.42,0.12,0.42
2023-11-15T00:00:00,12:16:00,27.8,6,7.6,44300,0.9,28.6,6 EST,6 EST,<1,12,1.1,<3,21,14.3,<0.005,<0.005,0.058,0.47,0.09,0.47
2023-11-15T00:00:00,12:50:00,28.1,5.3,7.5,42000,1.1,26.9,68,70,13,11,1.1,<3,18,11.7,<0.005,0.011,0.058,0.44,0.09,0.43
2023-11-15T00:00:00,13:18:00,27.9,5.5,7.4,38000,1.3,24.1,30,34,8 EST,8,1.1,<3,12,9.9,0.005,0.029,0.052,0.44,0.09,0.42
2023-12-13T00:00:00,10:21:00,28.6,6.9,7.8,45800,0.9,29.7,4 EST,5 EST,<1,7.1,1.1,<3,25,2.6,0.011,<0.005,0.033,0.47,0.08,0.47
2023-12-13T00:00:00,11:15:00,29.3,5.9,7.7,41600,1.1,26.7,2 EST,3 EST,<1,11,1.1,<3,28,3,0.01,<0.005,0.053,0.41,0.1,0.41
2023-12-13T00:00:00,11:54:00,29.4,5.9,7.7,40800,1,26.1,6 EST,8 EST,4 EST,1.8,1,<3,22,2.9,0.008,<0.005,0.057,0.42,0.1,0.42
2023-12-13T00:00:00,12:31:00,29.3,6.2,7.6,40200,0.9,25.7,39,42,12,8.9,1.1,<3,19,2.6,0.007,<0.005,0.061,0.46,0.12,0.46
2023-12-13T00:00:00,12:57:00,29.7,5.4,7.6,39100,0.9,24.9,16,22,5 EST,12,1.1,<3,27,3,0.007,<0.005,0.061,0.46,0.12,0.46
2023-12-13T00:00:00,13:17:00,30,5.4,7.6,38400,1.1,24.4,25,28,5 EST,8.5,1.1,<3,21,3.2,0.007,<0.005,0.064,0.45,0.12,0.45
2023-12-13T00:00:00,13:45:00,29.9,4.8,7.5,34600,1.3,21.7,31,36,9 EST,1.1,1,<3,17,2.9,0.007,0.013,0.06,0.45,0.11,0.43
2023-12-13T00:00:00,14:21:00,29.8,4.6,7.4,32400,1.3,20.2,38,44,16,1.1,1,<3,11,3,0.017,0.024,0.052,0.42,0.09,0.4
